run,condition,layer,turn,projection,proj_norm
scenario_09_mb_1_feed_run00,mb_1_feed,32,11,-19.769411087036133,0.38920822143554545
scenario_09_mb_1_feed_run00,mb_1_feed,32,12,-21.435630798339844,-1.2770114898681655
scenario_09_mb_1_feed_run00,mb_1_feed,32,13,-17.78400230407715,2.37461700439453
scenario_09_mb_1_feed_run00,mb_1_feed,32,14,-21.67557907104492,-1.51695976257324
scenario_09_mb_1_feed_run00,mb_1_feed,50,0,5.543276786804199,-5.629496383666993
scenario_09_mb_1_feed_run00,mb_1_feed,50,1,13.941446304321287,2.768673133850095
scenario_09_mb_1_feed_run00,mb_1_feed,50,2,14.181549072265623,3.008775901794431
scenario_09_mb_1_feed_run00,mb_1_feed,50,3,9.299026489257812,-1.8737466812133796
scenario_09_mb_1_feed_run00,mb_1_feed,50,4,12.898567199707031,1.7257940292358391
scenario_09_mb_1_feed_run00,mb_1_feed,50,5,12.864541053771973,1.6917678833007805
scenario_09_mb_1_feed_run00,mb_1_feed,50,6,13.488763809204102,2.3159906387329094
scenario_09_mb_1_feed_run00,mb_1_feed,50,7,10.928125381469728,-0.24464778900146378
scenario_09_mb_1_feed_run00,mb_1_feed,50,8,13.9287691116333,2.7559959411621087
scenario_09_mb_1_feed_run00,mb_1_feed,50,9,16.19003677368164,5.0172636032104485
scenario_09_mb_1_feed_run00,mb_1_feed,50,10,9.35224151611328,-1.8205316543579126
scenario_09_mb_1_feed_run00,mb_1_feed,50,11,15.284683227539062,4.11191005706787
scenario_09_mb_1_feed_run00,mb_1_feed,50,12,8.96690845489502,-2.2058647155761726
scenario_09_mb_1_feed_run00,mb_1_feed,50,13,16.399564743041992,5.2267915725708
scenario_09_mb_1_feed_run00,mb_1_feed,50,14,5.690402507781982,-5.48237066268921
scenario_09_mb_1_feed_run01,mb_1_feed,32,0,-17.56648826599121,1.379912185668946
scenario_09_mb_1_feed_run01,mb_1_feed,32,1,-19.829465866088867,-0.8830654144287102
scenario_09_mb_1_feed_run01,mb_1_feed,32,2,-17.899738311767578,1.0466621398925788
scenario_09_mb_1_feed_run01,mb_1_feed,32,3,-19.87870407104492,-0.9323036193847614
scenario_09_mb_1_feed_run01,mb_1_feed,32,4,-19.557605743408203,-0.6112052917480462
scenario_09_mb_1_feed_run01,mb_1_feed,32,5,-19.193735122680664,-0.2473346710205071
scenario_09_mb_1_feed_run01,mb_1_feed,32,6,-19.90511512756348,-0.9587146759033232
scenario_09_mb_1_feed_run01,mb_1_feed,32,7,-19.769411087036133,-0.8230106353759759
scenario_09_mb_1_feed_run01,mb_1_feed,32,8,-19.33879280090332,-0.39239234924316335
scenario_09_mb_1_feed_run01,mb_1_feed,32,9,-19.817359924316406,-0.8709594726562493
scenario_09_mb_1_feed_run01,mb_1_feed,32,10,-17.78400230407715,1.1623981475830085
scenario_09_mb_1_feed_run01,mb_1_feed,32,11,-21.435630798339844,-2.489230346679687
scenario_09_mb_1_feed_run01,mb_1_feed,32,12,-22.16355323791504,-3.217152786254882
scenario_09_mb_1_feed_run01,mb_1_feed,32,13,-21.67557907104492,-2.7291786193847614
scenario_09_mb_1_feed_run01,mb_1_feed,32,14,-22.31171417236328,-3.3653137207031243
scenario_09_mb_1_feed_run01,mb_1_feed,50,0,14.181549072265623,0.7689851760864244
scenario_09_mb_1_feed_run01,mb_1_feed,50,1,12.864541053771973,-0.5480228424072262
scenario_09_mb_1_feed_run01,mb_1_feed,50,2,16.19003677368164,2.7774728775024418
scenario_09_mb_1_feed_run01,mb_1_feed,50,3,10.928125381469728,-2.4844385147094705
scenario_09_mb_1_feed_run01,mb_1_feed,50,4,12.898567199707031,-0.5139966964721676
scenario_09_mb_1_feed_run01,mb_1_feed,50,5,13.941446304321287,0.5288824081420884
scenario_09_mb_1_feed_run01,mb_1_feed,50,6,13.488763809204102,0.0761999130249027
scenario_09_mb_1_feed_run01,mb_1_feed,50,7,15.284683227539062,1.8721193313598636
scenario_09_mb_1_feed_run01,mb_1_feed,50,8,13.9287691116333,0.5162052154541019
scenario_09_mb_1_feed_run01,mb_1_feed,50,9,9.35224151611328,-4.060322380065919
scenario_09_mb_1_feed_run01,mb_1_feed,50,10,16.399564743041992,2.9870008468627933
scenario_09_mb_1_feed_run01,mb_1_feed,50,11,8.96690845489502,-4.445655441284179
scenario_09_mb_1_feed_run01,mb_1_feed,50,12,9.299026489257812,-4.113537406921386
scenario_09_mb_1_feed_run01,mb_1_feed,50,13,5.690402507781982,-7.722161388397216
scenario_09_mb_1_feed_run01,mb_1_feed,50,14,5.543276786804199,-7.869287109375
scenario_09_mb_1_feed_run02,mb_1_feed,32,0,-19.557605743408203,-0.02222480773925639
scenario_09_mb_1_feed_run02,mb_1_feed,32,1,-19.33879280090332,0.19658813476562642
scenario_09_mb_1_feed_run02,mb_1_feed,32,2,-19.193735122680664,0.34164581298828267
scenario_09_mb_1_feed_run02,mb_1_feed,32,3,-19.769411087036133,-0.23403015136718608
scenario_09_mb_1_feed_run02,mb_1_feed,32,4,-19.817359924316406,-0.2819789886474595
scenario_09_mb_1_feed_run02,mb_1_feed,32,5,-21.67557907104492,-2.1401981353759716
scenario_09_mb_1_feed_run02,mb_1_feed,32,6,-19.829465866088867,-0.29408493041992045
scenario_09_mb_1_feed_run02,mb_1_feed,32,7,-21.435630798339844,-1.900249862670897
scenario_09_mb_1_feed_run02,mb_1_feed,32,8,-19.90511512756348,-0.3697341918945334
scenario_09_mb_1_feed_run02,mb_1_feed,32,9,-17.78400230407715,1.7513786315917983
scenario_09_mb_1_feed_run02,mb_1_feed,32,10,-22.16355323791504,-2.6281723022460923
scenario_09_mb_1_feed_run02,mb_1_feed,32,11,-22.31171417236328,-2.7763332366943345
scenario_09_mb_1_feed_run02,mb_1_feed,32,12,-17.56648826599121,1.9688926696777358
scenario_09_mb_1_feed_run02,mb_1_feed,32,13,-17.899738311767578,1.6356426239013686
scenario_09_mb_1_feed_run02,mb_1_feed,32,14,-19.87870407104492,-0.3433231353759716
scenario_09_mb_1_feed_run02,mb_1_feed,50,0,12.898567199707031,-0.18257427215576172
scenario_09_mb_1_feed_run02,mb_1_feed,50,1,13.9287691116333,0.8476276397705078
scenario_09_mb_1_feed_run02,mb_1_feed,50,2,13.941446304321287,0.8603048324584943
scenario_09_mb_1_feed_run02,mb_1_feed,50,3,15.284683227539062,2.2035417556762695
scenario_09_mb_1_feed_run02,mb_1_feed,50,4,9.35224151611328,-3.7288999557495135
scenario_09_mb_1_feed_run02,mb_1_feed,50,5,5.690402507781982,-7.3907389640808105
scenario_09_mb_1_feed_run02,mb_1_feed,50,6,12.864541053771973,-0.2166004180908203
scenario_09_mb_1_feed_run02,mb_1_feed,50,7,8.96690845489502,-4.114233016967773
scenario_09_mb_1_feed_run02,mb_1_feed,50,8,13.488763809204102,0.4076223373413086
scenario_09_mb_1_feed_run02,mb_1_feed,50,9,16.399564743041992,3.318423271179199
scenario_09_mb_1_feed_run02,mb_1_feed,50,10,9.299026489257812,-3.7821149826049805
scenario_09_mb_1_feed_run02,mb_1_feed,50,11,5.543276786804199,-7.537864685058594
scenario_09_mb_1_feed_run02,mb_1_feed,50,12,14.181549072265623,1.1004076004028303
scenario_09_mb_1_feed_run02,mb_1_feed,50,13,16.19003677368164,3.1088953018188477
scenario_09_mb_1_feed_run02,mb_1_feed,50,14,10.928125381469728,-2.1530160903930646
scenario_09_mb_1_feed_run03,mb_1_feed,32,0,-22.16355323791504,-1.2336074829101555
scenario_09_mb_1_feed_run03,mb_1_feed,32,1,-21.435630798339844,-0.5056850433349602
scenario_09_mb_1_feed_run03,mb_1_feed,32,2,-21.67557907104492,-0.7456333160400348
scenario_09_mb_1_feed_run03,mb_1_feed,32,3,-19.557605743408203,1.3723400115966804
scenario_09_mb_1_feed_run03,mb_1_feed,32,4,-19.817359924316406,1.1125858306884773
scenario_09_mb_1_feed_run03,mb_1_feed,32,5,-17.899738311767578,3.0302074432373054
scenario_09_mb_1_feed_run03,mb_1_feed,32,6,-19.193735122680664,1.7362106323242195
scenario_09_mb_1_feed_run03,mb_1_feed,32,7,-19.769411087036133,1.1605346679687507
scenario_09_mb_1_feed_run03,mb_1_feed,32,8,-17.56648826599121,3.3634574890136726
scenario_09_mb_1_feed_run03,mb_1_feed,32,9,-19.87870407104492,1.0512416839599652
scenario_09_mb_1_feed_run03,mb_1_feed,32,10,-22.31171417236328,-1.3817684173583977
scenario_09_mb_1_feed_run03,mb_1_feed,32,11,-19.829465866088867,1.1004798889160163
scenario_09_mb_1_feed_run03,mb_1_feed,32,12,-19.90511512756348,1.0248306274414034
scenario_09_mb_1_feed_run03,mb_1_feed,32,13,-17.78400230407715,3.145943450927735
scenario_09_mb_1_feed_run03,mb_1_feed,32,14,-19.33879280090332,1.5911529541015632
scenario_09_mb_1_feed_run03,mb_1_feed,50,0,9.299026489257812,0.057597255706786754
scenario_09_mb_1_feed_run03,mb_1_feed,50,1,8.96690845489502,-0.2745207786560062
scenario_09_mb_1_feed_run03,mb_1_feed,50,2,5.690402507781982,-3.5510267257690433
scenario_09_mb_1_feed_run03,mb_1_feed,50,3,12.898567199707031,3.6571379661560055
scenario_09_mb_1_feed_run03,mb_1_feed,50,4,9.35224151611328,0.11081228256225373
scenario_09_mb_1_feed_run03,mb_1_feed,50,5,16.19003677368164,6.948607540130615
scenario_09_mb_1_feed_run03,mb_1_feed,50,6,13.941446304321287,4.7000170707702615
scenario_09_mb_1_feed_run03,mb_1_feed,50,7,15.284683227539062,6.043253993988037
scenario_09_mb_1_feed_run03,mb_1_feed,50,8,14.181549072265623,4.9401198387145975
scenario_09_mb_1_feed_run03,mb_1_feed,50,9,10.928125381469728,1.6866961479187026
scenario_09_mb_1_feed_run03,mb_1_feed,50,10,5.543276786804199,-3.6981524467468265
scenario_09_mb_1_feed_run03,mb_1_feed,50,11,12.864541053771973,3.623111820220947
scenario_09_mb_1_feed_run03,mb_1_feed,50,12,13.488763809204102,4.247334575653076
scenario_09_mb_1_feed_run03,mb_1_feed,50,13,16.399564743041992,7.158135509490966
scenario_09_mb_1_feed_run03,mb_1_feed,50,14,13.9287691116333,4.687339878082275
scenario_09_mb_1_feed_run04,mb_1_feed,32,0,-19.193735122680664,0.936230087280272
scenario_09_mb_1_feed_run04,mb_1_feed,32,1,-19.817359924316406,0.31260528564452983
scenario_09_mb_1_feed_run04,mb_1_feed,32,2,-19.557605743408203,0.572359466552733
scenario_09_mb_1_feed_run04,mb_1_feed,32,3,-19.769411087036133,0.36055412292480327
scenario_09_mb_1_feed_run04,mb_1_feed,32,4,-22.31171417236328,-2.181748962402345
scenario_09_mb_1_feed_run04,mb_1_feed,32,5,-19.90511512756348,0.22485008239745596
scenario_09_mb_1_feed_run04,mb_1_feed,32,6,-17.899738311767578,2.230226898193358
scenario_09_mb_1_feed_run04,mb_1_feed,32,7,-21.67557907104492,-1.5456138610839822
scenario_09_mb_1_feed_run04,mb_1_feed,32,8,-17.78400230407715,2.3459629058837876
scenario_09_mb_1_feed_run04,mb_1_feed,32,9,-19.87870407104492,0.25126113891601776
scenario_09_mb_1_feed_run04,mb_1_feed,32,10,-22.16355323791504,-2.033588027954103
scenario_09_mb_1_feed_run04,mb_1_feed,32,11,-19.33879280090332,0.7911724090576158
scenario_09_mb_1_feed_run04,mb_1_feed,32,12,-19.829465866088867,0.3004993438720689
scenario_09_mb_1_feed_run04,mb_1_feed,32,13,-21.435630798339844,-1.3056655883789077
scenario_09_mb_1_feed_run04,mb_1_feed,32,14,-17.56648826599121,2.563476943969725
scenario_09_mb_1_feed_run04,mb_1_feed,50,0,13.941446304321287,2.537403297424314
scenario_09_mb_1_feed_run04,mb_1_feed,50,1,9.35224151611328,-2.051801490783694
scenario_09_mb_1_feed_run04,mb_1_feed,50,2,12.898567199707031,1.4945241928100579
scenario_09_mb_1_feed_run04,mb_1_feed,50,3,15.284683227539062,3.880640220642089
scenario_09_mb_1_feed_run04,mb_1_feed,50,4,5.543276786804199,-5.860766220092774
scenario_09_mb_1_feed_run04,mb_1_feed,50,5,13.488763809204102,2.084720802307128
scenario_09_mb_1_feed_run04,mb_1_feed,50,6,16.19003677368164,4.785993766784667
scenario_09_mb_1_feed_run04,mb_1_feed,50,7,5.690402507781982,-5.713640499114991
scenario_09_mb_1_feed_run04,mb_1_feed,50,8,16.399564743041992,4.995521736145019
scenario_09_mb_1_feed_run04,mb_1_feed,50,9,10.928125381469728,-0.47591762542724503
scenario_09_mb_1_feed_run04,mb_1_feed,50,10,9.299026489257812,-2.105016517639161
scenario_09_mb_1_feed_run04,mb_1_feed,50,11,13.9287691116333,2.5247261047363274
scenario_09_mb_1_feed_run04,mb_1_feed,50,12,12.864541053771973,1.4604980468749993
scenario_09_mb_1_feed_run04,mb_1_feed,50,13,8.96690845489502,-2.437134552001954
scenario_09_mb_1_feed_run04,mb_1_feed,50,14,14.181549072265623,2.77750606536865
scenario_09_mb_2_feed_run00,mb_2_feed,32,0,-21.83559799194336,-2.10911407470703
scenario_09_mb_2_feed_run00,mb_2_feed,32,1,-21.26317977905273,-1.5366958618164013
scenario_09_mb_2_feed_run00,mb_2_feed,32,2,-13.50517463684082,6.221309280395509
scenario_09_mb_2_feed_run00,mb_2_feed,32,3,-21.28668785095215,-1.560203933715819
scenario_09_mb_2_feed_run00,mb_2_feed,32,4,-20.741779327392575,-1.015295410156245
scenario_09_mb_2_feed_run00,mb_2_feed,32,5,-20.9063777923584,-1.179893875122069
scenario_09_mb_2_feed_run00,mb_2_feed,32,6,-20.86521339416504,-1.1387294769287095
scenario_09_mb_2_feed_run00,mb_2_feed,32,7,-21.82223320007324,-2.095749282836909
scenario_09_mb_2_feed_run00,mb_2_feed,32,8,-21.15391731262207,-1.4274333953857408
scenario_09_mb_2_feed_run00,mb_2_feed,32,9,-21.73921585083008,-2.012731933593752
scenario_09_mb_2_feed_run00,mb_2_feed,32,10,-20.08955383300781,-0.3630699157714794
scenario_09_mb_2_feed_run00,mb_2_feed,32,11,-17.758159637451172,1.9683242797851577
scenario_09_mb_2_feed_run00,mb_2_feed,32,12,-21.940750122070312,-2.214266204833983
scenario_09_mb_2_feed_run00,mb_2_feed,32,13,-21.06451416015625,-1.3380302429199205
scenario_09_mb_2_feed_run00,mb_2_feed,32,14,-20.80194854736328,-1.0754646301269517
scenario_09_mb_2_feed_run00,mb_2_feed,50,0,8.20477294921875,-3.8349695205688477
scenario_09_mb_2_feed_run00,mb_2_feed,50,1,6.5765581130981445,-5.463184356689453
scenario_09_mb_2_feed_run00,mb_2_feed,50,2,24.734373092651367,12.69463062286377
scenario_09_mb_2_feed_run00,mb_2_feed,50,3,8.56198501586914,-3.477757453918457
scenario_09_mb_2_feed_run00,mb_2_feed,50,4,12.121023178100586,0.08128070831298828
scenario_09_mb_2_feed_run00,mb_2_feed,50,5,6.322355270385742,-5.7173871994018555
scenario_09_mb_2_feed_run00,mb_2_feed,50,6,10.783842086791992,-1.2559003829956055
scenario_09_mb_2_feed_run00,mb_2_feed,50,7,6.628252983093262,-5.411489486694336
scenario_09_mb_2_feed_run00,mb_2_feed,50,8,12.478559494018556,0.4388170242309588
scenario_09_mb_2_feed_run00,mb_2_feed,50,9,2.442293167114258,-9.59744930267334
scenario_09_mb_2_feed_run00,mb_2_feed,50,10,12.644512176513672,0.6047697067260742
scenario_09_mb_2_feed_run00,mb_2_feed,50,11,15.466989517211914,3.4272470474243164
scenario_09_mb_2_feed_run00,mb_2_feed,50,12,8.216264724731445,-3.8234777450561523
scenario_09_mb_2_feed_run00,mb_2_feed,50,13,6.89902925491333,-5.140713214874268
scenario_09_mb_2_feed_run00,mb_2_feed,50,14,7.142414569854736,-4.897327899932861
scenario_09_mb_2_feed_run01,mb_2_feed,32,0,-13.50517463684082,6.3133720397949205
scenario_09_mb_2_feed_run01,mb_2_feed,32,1,-21.83559799194336,-2.0170513153076186
scenario_09_mb_2_feed_run01,mb_2_feed,32,2,-21.82223320007324,-2.003686523437498
scenario_09_mb_2_feed_run01,mb_2_feed,32,3,-20.86521339416504,-1.0466667175292983
scenario_09_mb_2_feed_run01,mb_2_feed,32,4,-21.06451416015625,-1.2459674835205092
scenario_09_mb_2_feed_run01,mb_2_feed,32,5,-21.73921585083008,-1.920669174194341
scenario_09_mb_2_feed_run01,mb_2_feed,32,6,-21.26317977905273,-1.44463310241699
scenario_09_mb_2_feed_run01,mb_2_feed,32,7,-17.758159637451172,2.060387039184569
scenario_09_mb_2_feed_run01,mb_2_feed,32,8,-21.15391731262207,-1.3353706359863295
scenario_09_mb_2_feed_run01,mb_2_feed,32,9,-21.940750122070312,-2.1222034454345717
scenario_09_mb_2_feed_run01,mb_2_feed,32,10,-20.08955383300781,-0.2710071563720682
scenario_09_mb_2_feed_run01,mb_2_feed,32,11,-21.28668785095215,-1.4681411743164077
scenario_09_mb_2_feed_run01,mb_2_feed,32,12,-20.9063777923584,-1.0878311157226577
scenario_09_mb_2_feed_run01,mb_2_feed,32,13,-20.80194854736328,-0.9834018707275405
scenario_09_mb_2_feed_run01,mb_2_feed,32,14,-20.741779327392575,-0.9232326507568338
scenario_09_mb_2_feed_run01,mb_2_feed,50,0,24.734373092651367,13.284319019317627
scenario_09_mb_2_feed_run01,mb_2_feed,50,1,8.20477294921875,-3.2452811241149906
scenario_09_mb_2_feed_run01,mb_2_feed,50,2,6.628252983093262,-4.821801090240479
scenario_09_mb_2_feed_run01,mb_2_feed,50,3,10.783842086791992,-0.6662119865417484
scenario_09_mb_2_feed_run01,mb_2_feed,50,4,6.89902925491333,-4.5510248184204105
scenario_09_mb_2_feed_run01,mb_2_feed,50,5,2.442293167114258,-9.007760906219483
scenario_09_mb_2_feed_run01,mb_2_feed,50,6,6.5765581130981445,-4.873495960235596
scenario_09_mb_2_feed_run01,mb_2_feed,50,7,15.466989517211914,4.0169354438781735
scenario_09_mb_2_feed_run01,mb_2_feed,50,8,12.478559494018556,1.0285054206848159
scenario_09_mb_2_feed_run01,mb_2_feed,50,9,8.216264724731445,-3.2337893486022953
scenario_09_mb_2_feed_run01,mb_2_feed,50,10,12.644512176513672,1.1944581031799313
scenario_09_mb_2_feed_run01,mb_2_feed,50,11,8.56198501586914,-2.8880690574646
scenario_09_mb_2_feed_run01,mb_2_feed,50,12,6.322355270385742,-5.127698802947998
scenario_09_mb_2_feed_run01,mb_2_feed,50,13,7.142414569854736,-4.307639503479004
scenario_09_mb_2_feed_run01,mb_2_feed,50,14,12.121023178100586,0.6709691047668453
scenario_09_mb_2_feed_run02,mb_2_feed,32,0,-21.73921585083008,-0.35955810546875355
scenario_09_mb_2_feed_run02,mb_2_feed,32,1,-20.9063777923584,0.4732799530029297
scenario_09_mb_2_feed_run02,mb_2_feed,32,2,-21.83559799194336,-0.45594024658203125
scenario_09_mb_2_feed_run02,mb_2_feed,32,3,-21.26317977905273,0.1164779663085973
scenario_09_mb_2_feed_run02,mb_2_feed,32,4,-21.15391731262207,0.2257404327392578
scenario_09_mb_2_feed_run02,mb_2_feed,32,5,-20.08955383300781,1.2901039123535192
scenario_09_mb_2_feed_run02,mb_2_feed,32,6,-21.82223320007324,-0.4425754547119105
scenario_09_mb_2_feed_run02,mb_2_feed,32,7,-21.06451416015625,0.3151435852050781
scenario_09_mb_2_feed_run02,mb_2_feed,32,8,-20.86521339416504,0.5144443511962891
scenario_09_mb_2_feed_run02,mb_2_feed,32,9,-21.28668785095215,0.09296989440917969
scenario_09_mb_2_feed_run02,mb_2_feed,32,10,-13.50517463684082,7.874483108520508
scenario_09_mb_2_feed_run02,mb_2_feed,32,11,-21.940750122070312,-0.5610923767089844
scenario_09_mb_2_feed_run02,mb_2_feed,32,12,-20.741779327392575,0.6378784179687536
scenario_09_mb_2_feed_run02,mb_2_feed,32,13,-20.80194854736328,0.5777091979980469
scenario_09_mb_2_feed_run02,mb_2_feed,32,14,-17.758159637451172,3.6214981079101562
scenario_09_mb_2_feed_run02,mb_2_feed,50,0,2.442293167114258,-4.762614631652832
scenario_09_mb_2_feed_run02,mb_2_feed,50,1,6.322355270385742,-0.882552528381348
scenario_09_mb_2_feed_run02,mb_2_feed,50,2,8.20477294921875,0.9998651504516598
scenario_09_mb_2_feed_run02,mb_2_feed,50,3,6.5765581130981445,-0.6283496856689457
scenario_09_mb_2_feed_run02,mb_2_feed,50,4,12.478559494018556,5.273651695251466
scenario_09_mb_2_feed_run02,mb_2_feed,50,5,12.644512176513672,5.439604377746582
scenario_09_mb_2_feed_run02,mb_2_feed,50,6,6.628252983093262,-0.5766548156738285
scenario_09_mb_2_feed_run02,mb_2_feed,50,7,6.89902925491333,-0.3058785438537601
scenario_09_mb_2_feed_run02,mb_2_feed,50,8,10.783842086791992,3.578934288024902
scenario_09_mb_2_feed_run02,mb_2_feed,50,9,8.56198501586914,1.3570772171020504
scenario_09_mb_2_feed_run02,mb_2_feed,50,10,24.734373092651367,17.52946529388428
scenario_09_mb_2_feed_run02,mb_2_feed,50,11,8.216264724731445,1.0113569259643551
scenario_09_mb_2_feed_run02,mb_2_feed,50,12,12.121023178100586,4.916115379333496
scenario_09_mb_2_feed_run02,mb_2_feed,50,13,7.142414569854736,-0.06249322891235387
scenario_09_mb_2_feed_run02,mb_2_feed,50,14,15.466989517211914,8.262081718444824
scenario_09_mb_2_feed_run03,mb_2_feed,32,0,-21.26317977905273,-1.588373184204098
scenario_09_mb_2_feed_run03,mb_2_feed,32,1,-21.73921585083008,-2.064409255981449
scenario_09_mb_2_feed_run03,mb_2_feed,32,2,-21.06451416015625,-1.3897075653076172
scenario_09_mb_2_feed_run03,mb_2_feed,32,3,-20.80194854736328,-1.1271419525146484
scenario_09_mb_2_feed_run03,mb_2_feed,32,4,-13.50517463684082,6.1696319580078125
scenario_09_mb_2_feed_run03,mb_2_feed,32,5,-20.741779327392575,-1.0669727325439418
scenario_09_mb_2_feed_run03,mb_2_feed,32,6,-20.86521339416504,-1.1904067993164062
scenario_09_mb_2_feed_run03,mb_2_feed,32,7,-21.83559799194336,-2.1607913970947266
scenario_09_mb_2_feed_run03,mb_2_feed,32,8,-20.9063777923584,-1.2315711975097656
scenario_09_mb_2_feed_run03,mb_2_feed,32,9,-21.15391731262207,-1.4791107177734375
scenario_09_mb_2_feed_run03,mb_2_feed,32,10,-17.758159637451172,1.916646957397461
scenario_09_mb_2_feed_run03,mb_2_feed,32,11,-21.28668785095215,-1.6118812561035156
scenario_09_mb_2_feed_run03,mb_2_feed,32,12,-21.940750122070312,-2.2659435272216797
scenario_09_mb_2_feed_run03,mb_2_feed,32,13,-21.82223320007324,-2.147426605224606
scenario_09_mb_2_feed_run03,mb_2_feed,32,14,-20.08955383300781,-0.41474723815917613
scenario_09_mb_2_feed_run03,mb_2_feed,50,0,6.5765581130981445,-2.982375526428223
scenario_09_mb_2_feed_run03,mb_2_feed,50,1,2.442293167114258,-7.11664047241211
scenario_09_mb_2_feed_run03,mb_2_feed,50,2,6.89902925491333,-2.6599043846130375
scenario_09_mb_2_feed_run03,mb_2_feed,50,3,7.142414569854736,-2.416519069671631
scenario_09_mb_2_feed_run03,mb_2_feed,50,4,24.734373092651367,15.175439453125
scenario_09_mb_2_feed_run03,mb_2_feed,50,5,12.121023178100586,2.5620895385742184
scenario_09_mb_2_feed_run03,mb_2_feed,50,6,10.783842086791992,1.2249084472656246
scenario_09_mb_2_feed_run03,mb_2_feed,50,7,8.20477294921875,-1.3541606903076175
scenario_09_mb_2_feed_run03,mb_2_feed,50,8,6.322355270385742,-3.2365783691406254
scenario_09_mb_2_feed_run03,mb_2_feed,50,9,12.478559494018556,2.919625854492189
scenario_09_mb_2_feed_run03,mb_2_feed,50,10,15.466989517211914,5.9080558776855465
scenario_09_mb_2_feed_run03,mb_2_feed,50,11,8.56198501586914,-0.9969486236572269
scenario_09_mb_2_feed_run03,mb_2_feed,50,12,8.216264724731445,-1.3426689147949222
scenario_09_mb_2_feed_run03,mb_2_feed,50,13,6.628252983093262,-2.930680656433106
scenario_09_mb_2_feed_run03,mb_2_feed,50,14,12.644512176513672,3.0855785369873043
scenario_09_mb_2_feed_run04,mb_2_feed,32,0,-21.83559799194336,-1.1034645080566392
scenario_09_mb_2_feed_run04,mb_2_feed,32,1,-21.26317977905273,-0.5310462951660107
scenario_09_mb_2_feed_run04,mb_2_feed,32,2,-21.06451416015625,-0.33238067626952983
scenario_09_mb_2_feed_run04,mb_2_feed,32,3,-21.73921585083008,-1.0070823669433615
scenario_09_mb_2_feed_run04,mb_2_feed,32,4,-17.758159637451172,2.9739738464355483
scenario_09_mb_2_feed_run04,mb_2_feed,32,5,-20.9063777923584,-0.17424430847167827
scenario_09_mb_2_feed_run04,mb_2_feed,32,6,-21.28668785095215,-0.5545543670654283
scenario_09_mb_2_feed_run04,mb_2_feed,32,7,-20.86521339416504,-0.1330799102783189
scenario_09_mb_2_feed_run04,mb_2_feed,32,8,-21.82223320007324,-1.0900997161865185
scenario_09_mb_2_feed_run04,mb_2_feed,32,9,-21.15391731262207,-0.42178382873535014
scenario_09_mb_2_feed_run04,mb_2_feed,32,10,-21.940750122070312,-1.2086166381835923
scenario_09_mb_2_feed_run04,mb_2_feed,32,11,-20.741779327392575,-0.009645843505854401
scenario_09_mb_2_feed_run04,mb_2_feed,32,12,-20.80194854736328,-0.06981506347656108
scenario_09_mb_2_feed_run04,mb_2_feed,32,13,-13.50517463684082,7.2269588470459
scenario_09_mb_2_feed_run04,mb_2_feed,32,14,-20.08955383300781,0.6425796508789112
scenario_09_mb_2_feed_run04,mb_2_feed,50,0,8.20477294921875,0.28684434890747035
scenario_09_mb_2_feed_run04,mb_2_feed,50,1,6.5765581130981445,-1.3413704872131351
scenario_09_mb_2_feed_run04,mb_2_feed,50,2,6.89902925491333,-1.0188993453979496
scenario_09_mb_2_feed_run04,mb_2_feed,50,3,2.442293167114258,-5.475635433197022
scenario_09_mb_2_feed_run04,mb_2_feed,50,4,15.466989517211914,7.549060916900634
scenario_09_mb_2_feed_run04,mb_2_feed,50,5,6.322355270385742,-1.5955733299255375
scenario_09_mb_2_feed_run04,mb_2_feed,50,6,8.56198501586914,0.644056415557861
scenario_09_mb_2_feed_run04,mb_2_feed,50,7,10.783842086791992,2.8659134864807125
scenario_09_mb_2_feed_run04,mb_2_feed,50,8,6.628252983093262,-1.289675617218018
scenario_09_mb_2_feed_run04,mb_2_feed,50,9,12.478559494018556,4.560630893707277
scenario_09_mb_2_feed_run04,mb_2_feed,50,10,8.216264724731445,0.29833612442016566
scenario_09_mb_2_feed_run04,mb_2_feed,50,11,12.121023178100586,4.203094577789306
scenario_09_mb_2_feed_run04,mb_2_feed,50,12,7.142414569854736,-0.7755140304565433
scenario_09_mb_2_feed_run04,mb_2_feed,50,13,24.734373092651367,16.81644449234009
scenario_09_mb_2_feed_run04,mb_2_feed,50,14,12.644512176513672,4.726583576202392
scenario_09_mb_3_feed_run00,mb_3_feed,32,0,-19.398021697998047,-0.9964725494384759
scenario_09_mb_3_feed_run00,mb_3_feed,32,1,-18.27994155883789,0.1216075897216804
scenario_09_mb_3_feed_run00,mb_3_feed,32,2,-18.824350357055664,-0.42280120849609304
scenario_09_mb_3_feed_run00,mb_3_feed,32,3,-18.06485366821289,0.3366954803466804
scenario_09_mb_3_feed_run00,mb_3_feed,32,4,-17.44057846069336,0.9609706878662116
scenario_09_mb_3_feed_run00,mb_3_feed,32,5,-18.234939575195312,0.16660957336425852
scenario_09_mb_3_feed_run00,mb_3_feed,32,6,-15.107342720031738,3.2942064285278327
scenario_09_mb_3_feed_run00,mb_3_feed,32,7,-18.366655349731445,0.03489379882812571
scenario_09_mb_3_feed_run00,mb_3_feed,32,8,-17.09469985961914,1.3068492889404304
scenario_09_mb_3_feed_run00,mb_3_feed,32,9,-17.82671356201172,0.5748355865478523
